time(s),x,y,z,vx,vy,vz,fuel_mass
7439,-15441.839265,-5281.701733,0.000000,1.854848,-3.357574,0.000000,0.00
7440,-15439.983001,-5285.058823,0.000000,1.856264,-3.357090,0.000000,0.00
7441,-15438.125321,-5288.415428,0.000000,1.857680,-3.356605,0.000000,0.00
7442,-15436.266226,-5291.771548,0.000000,1.859096,-3.356120,0.000000,0.00
7443,-15434.405714,-5295.127182,0.000000,1.860512,-3.355635,0.000000,0.00
7444,-15432.543786,-5298.482331,0.000000,1.861928,-3.355149,0.000000,0.00
7445,-15430.680443,-5301.836994,0.000000,1.863344,-3.354663,0.000000,0.00
7446,-15428.815683,-5305.191170,0.000000,1.864760,-3.354176,0.000000,0.00
7447,-15426.949507,-5308.544859,0.000000,1.866176,-3.353689,0.000000,0.00
7448,-15425.081916,-5311.898061,0.000000,1.867592,-3.353202,0.000000,0.00
7449,-15423.212908,-5315.250775,0.000000,1.869008,-3.352714,0.000000,0.00
7450,-15421.342484,-5318.603002,0.000000,1.870424,-3.352226,0.000000,0.00
7451,-15419.470645,-5321.954740,0.000000,1.871840,-3.351738,0.000000,0.00
7452,-15417.597389,-5325.305989,0.000000,1.873256,-3.351249,0.000000,0.00
7453,-15415.722717,-5328.656749,0.000000,1.874672,-3.350760,0.000000,0.00
7454,-15413.846630,-5332.007020,0.000000,1.876088,-3.350271,0.000000,0.00
7455,-15411.969126,-5335.356800,0.000000,1.877504,-3.349781,0.000000,0.00
7456,-15410.090206,-5338.706091,0.000000,1.878920,-3.349291,0.000000,0.00
7457,-15408.209870,-5342.054891,0.000000,1.880336,-3.348800,0.000000,0.00
7458,-15406.328118,-5345.403200,0.000000,1.881752,-3.348309,0.000000,0.00
7459,-15404.444950,-5348.751018,0.000000,1.883168,-3.347818,0.000000,0.00
7460,-15402.560366,-5352.098344,0.000000,1.884584,-3.347326,0.000000,0.00
7461,-15400.674366,-5355.445178,0.000000,1.886000,-3.346834,0.000000,0.00
7462,-15398.786950,-5358.791520,0.000000,1.887416,-3.346342,0.000000,0.00
7463,-15396.898118,-5362.137368,0.000000,1.888832,-3.345849,0.000000,0.00
7464,-15395.007870,-5365.482724,0.000000,1.890248,-3.345356,0.000000,0.00
7465,-15393.116206,-5368.827586,0.000000,1.891664,-3.344862,0.000000,0.00
7466,-15391.223125,-5372.171954,0.000000,1.893080,-3.344368,0.000000,0.00
7467,-15389.328629,-5375.515828,0.000000,1.894496,-3.343874,0.000000,0.00
7468,-15387.432716,-5378.859208,0.000000,1.895913,-3.343379,0.000000,0.00
7469,-15385.535388,-5382.202092,0.000000,1.897329,-3.342884,0.000000,0.00
7470,-15383.636643,-5385.544481,0.000000,1.898745,-3.342389,0.000000,0.00
7471,-15381.736482,-5388.886374,0.000000,1.900161,-3.341893,0.000000,0.00
7472,-15379.834905,-5392.227771,0.000000,1.901577,-3.341397,0.000000,0.00
7473,-15377.931912,-5395.568672,0.000000,1.902993,-3.340901,0.000000,0.00
7474,-15376.027503,-5398.909075,0.000000,1.904409,-3.340404,0.000000,0.00
7475,-15374.121677,-5402.248982,0.000000,1.905825,-3.339906,0.000000,0.00
7476,-15372.214436,-5405.588390,0.000000,1.907241,-3.339409,0.000000,0.00
7477,-15370.305779,-5408.927301,0.000000,1.908658,-3.338911,0.000000,0.00
7478,-15368.395705,-5412.265714,0.000000,1.910074,-3.338413,0.000000,0.00
7479,-15366.484215,-5415.603628,0.000000,1.911490,-3.337914,0.000000,0.00
7480,-15364.571309,-5418.941042,0.000000,1.912906,-3.337415,0.000000,0.00
7481,-15362.656987,-5422.277958,0.000000,1.914322,-3.336915,0.000000,0.00
7482,-15360.741249,-5425.614373,0.000000,1.915738,-3.336415,0.000000,0.00
7483,-15358.824094,-5428.950288,0.000000,1.917154,-3.335915,0.000000,0.00
7484,-15356.905524,-5432.285703,0.000000,1.918571,-3.335415,0.000000,0.00
7485,-15354.985537,-5435.620616,0.000000,1.919987,-3.334914,0.000000,0.00
7486,-15353.064134,-5438.955029,0.000000,1.921403,-3.334412,0.000000,0.00
7487,-15351.141315,-5442.288939,0.000000,1.922819,-3.333911,0.000000,0.00
7488,-15349.217080,-5445.622348,0.000000,1.924235,-3.333409,0.000000,0.00
7489,-15347.291428,-5448.955254,0.000000,1.925651,-3.332906,0.000000,0.00
7490,-15345.364360,-5452.287658,0.000000,1.927068,-3.332403,0.000000,0.00
7491,-15343.435876,-5455.619558,0.000000,1.928484,-3.331900,0.000000,0.00
7492,-15341.505976,-5458.950954,0.000000,1.929900,-3.331397,0.000000,0.00
7493,-15339.574660,-5462.281847,0.000000,1.931316,-3.330893,0.000000,0.00
7494,-15337.641928,-5465.612235,0.000000,1.932732,-3.330388,0.000000,0.00
7495,-15335.707779,-5468.942119,0.000000,1.934149,-3.329884,0.000000,0.00
7496,-15333.772214,-5472.271498,0.000000,1.935565,-3.329379,0.000000,0.00
7497,-15331.835233,-5475.600371,0.000000,1.936981,-3.328873,0.000000,0.00
7498,-15329.896835,-5478.928738,0.000000,1.938397,-3.328367,0.000000,0.00
7499,-15327.957022,-5482.256600,0.000000,1.939814,-3.327861,0.000000,0.00
7500,-15326.015792,-5485.583955,0.000000,1.941230,-3.327355,0.000000,0.00
7501,-15324.073146,-5488.910802,0.000000,1.942646,-3.326848,0.000000,0.00
7502,-15322.129084,-5492.237143,0.000000,1.944062,-3.326341,0.000000,0.00
7503,-15320.183605,-5495.562976,0.000000,1.945479,-3.325833,0.000000,0.00
7504,-15318.236710,-5498.888301,0.000000,1.946895,-3.325325,0.000000,0.00
7505,-15316.288399,-5502.213117,0.000000,1.948311,-3.324816,0.000000,0.00
7506,-15314.338671,-5505.537425,0.000000,1.949727,-3.324308,0.000000,0.00
7507,-15312.387528,-5508.861223,0.000000,1.951144,-3.323799,0.000000,0.00
7508,-15310.434968,-5512.184512,0.000000,1.952560,-3.323289,0.000000,0.00
7509,-15308.480991,-5515.507291,0.000000,1.953976,-3.322779,0.000000,0.00
7510,-15306.525599,-5518.829560,0.000000,1.955393,-3.322269,0.000000,0.00
7511,-15304.568790,-5522.151318,0.000000,1.956809,-3.321758,0.000000,0.00
7512,-15302.610565,-5525.472565,0.000000,1.958225,-3.321247,0.000000,0.00
7513,-15300.650923,-5528.793301,0.000000,1.959641,-3.320736,0.000000,0.00
7514,-15298.689866,-5532.113525,0.000000,1.961058,-3.320224,0.000000,0.00
7515,-15296.727391,-5535.433237,0.000000,1.962474,-3.319712,0.000000,0.00
7516,-15294.763501,-5538.752436,0.000000,1.963890,-3.319199,0.000000,0.00
7517,-15292.798194,-5542.071123,0.000000,1.965307,-3.318686,0.000000,0.00
7518,-15290.831471,-5545.389296,0.000000,1.966723,-3.318173,0.000000,0.00
7519,-15288.863332,-5548.706955,0.000000,1.968139,-3.317659,0.000000,0.00
7520,-15286.893776,-5552.024100,0.000000,1.969556,-3.317145,0.000000,0.00
7521,-15284.922804,-5555.340731,0.000000,1.970972,-3.316631,0.000000,0.00
7522,-15282.950415,-5558.656848,0.000000,1.972389,-3.316116,0.000000,0.00
7523,-15280.976610,-5561.972449,0.000000,1.973805,-3.315601,0.000000,0.00
7524,-15279.001389,-5565.287534,0.000000,1.975221,-3.315086,0.000000,0.00
7525,-15277.024751,-5568.602104,0.000000,1.976638,-3.314570,0.000000,0.00
7526,-15275.046697,-5571.916157,0.000000,1.978054,-3.314053,0.000000,0.00
7527,-15273.067227,-5575.229694,0.000000,1.979470,-3.313537,0.000000,0.00
7528,-15271.086340,-5578.542714,0.000000,1.980887,-3.313020,0.000000,0.00
7529,-15269.104037,-5581.855216,0.000000,1.982303,-3.312502,0.000000,0.00
7530,-15267.120317,-5585.167200,0.000000,1.983720,-3.311984,0.000000,0.00
7531,-15265.135181,-5588.478667,0.000000,1.985136,-3.311466,0.000000,0.00
7532,-15263.148629,-5591.789614,0.000000,1.986552,-3.310948,0.000000,0.00
7533,-15261.160660,-5595.100043,0.000000,1.987969,-3.310429,0.000000,0.00
7534,-15259.171275,-5598.409953,0.000000,1.989385,-3.309910,0.000000,0.00
7535,-15257.180473,-5601.719343,0.000000,1.990802,-3.309390,0.000000,0.00
7536,-15255.188255,-5605.028212,0.000000,1.992218,-3.308870,0.000000,0.00
7537,-15253.194621,-5608.336562,0.000000,1.993635,-3.308349,0.000000,0.00
7538,-15251.199570,-5611.644390,0.000000,1.995051,-3.307829,0.000000,0.00
7539,-15249.203102,-5614.951698,0.000000,1.996467,-3.307307,0.000000,0.00
7540,-15247.205218,-5618.258484,0.000000,1.997884,-3.306786,0.000000,0.00
7541,-15245.205918,-5621.564748,0.000000,1.999300,-3.306264,0.000000,0.00
7542,-15243.205201,-5624.870489,0.000000,2.000717,-3.305742,0.000000,0.00
7543,-15241.203068,-5628.175708,0.000000,2.002133,-3.305219,0.000000,0.00
7544,-15239.199518,-5631.480404,0.000000,2.003550,-3.304696,0.000000,0.00
7545,-15237.194551,-5634.784576,0.000000,2.004966,-3.304172,0.000000,0.00
7546,-15235.188169,-5638.088225,0.000000,2.006383,-3.303649,0.000000,0.00
7547,-15233.180369,-5641.391349,0.000000,2.007799,-3.303124,0.000000,0.00
7548,-15231.171153,-5644.693949,0.000000,2.009216,-3.302600,0.000000,0.00
7549,-15229.160521,-5647.996024,0.000000,2.010632,-3.302075,0.000000,0.00
7550,-15227.148472,-5651.297573,0.000000,2.012049,-3.301549,0.000000,0.00
7551,-15225.135007,-5654.598597,0.000000,2.013465,-3.301024,0.000000,0.00
7552,-15223.120125,-5657.899095,0.000000,2.014882,-3.300498,0.000000,0.00
7553,-15221.103827,-5661.199066,0.000000,2.016298,-3.299971,0.000000,0.00
7554,-15219.086112,-5664.498510,0.000000,2.017715,-3.299444,0.000000,0.00
7555,-15217.066980,-5667.797427,0.000000,2.019132,-3.298917,0.000000,0.00
7556,-15215.046432,-5671.095817,0.000000,2.020548,-3.298389,0.000000,0.00
7557,-15213.024467,-5674.393678,0.000000,2.021965,-3.297861,0.000000,0.00
7558,-15211.001086,-5677.691011,0.000000,2.023381,-3.297333,0.000000,0.00
7559,-15208.976288,-5680.987816,0.000000,2.024798,-3.296804,0.000000,0.00
7560,-15206.950074,-5684.284091,0.000000,2.026214,-3.296275,0.000000,0.00
7561,-15204.922443,-5687.579837,0.000000,2.027631,-3.295746,0.000000,0.00
7562,-15202.893396,-5690.875053,0.000000,2.029048,-3.295216,0.000000,0.00
7563,-15200.862931,-5694.169738,0.000000,2.030464,-3.294686,0.000000,0.00
7564,-15198.831051,-5697.463893,0.000000,2.031881,-3.294155,0.000000,0.00
7565,-15196.797753,-5700.757517,0.000000,2.033297,-3.293624,0.000000,0.00
7566,-15194.763039,-5704.050609,0.000000,2.034714,-3.293092,0.000000,0.00
7567,-15192.726909,-5707.343170,0.000000,2.036131,-3.292561,0.000000,0.00
7568,-15190.689362,-5710.635199,0.000000,2.037547,-3.292028,0.000000,0.00
7569,-15188.650398,-5713.926694,0.000000,2.038964,-3.291496,0.000000,0.00
7570,-15186.610017,-5717.217657,0.000000,2.040380,-3.290963,0.000000,0.00
7571,-15184.568220,-5720.508087,0.000000,2.041797,-3.290430,0.000000,0.00
7572,-15182.525006,-5723.797983,0.000000,2.043214,-3.289896,0.000000,0.00
7573,-15180.480376,-5727.087345,0.000000,2.044630,-3.289362,0.000000,0.00
7574,-15178.434329,-5730.376172,0.000000,2.046047,-3.288827,0.000000,0.00
7575,-15176.386865,-5733.664465,0.000000,2.047464,-3.288293,0.000000,0.00
7576,-15174.337985,-5736.952222,0.000000,2.048880,-3.287757,0.000000,0.00
7577,-15172.287688,-5740.239444,0.000000,2.050297,-3.287222,0.000000,0.00
7578,-15170.235974,-5743.526130,0.000000,2.051714,-3.286686,0.000000,0.00
7579,-15168.182843,-5746.812279,0.000000,2.053131,-3.286149,0.000000,0.00
7580,-15166.128296,-5750.097892,0.000000,2.054547,-3.285613,0.000000,0.00
7581,-15164.072332,-5753.382968,0.000000,2.055964,-3.285076,0.000000,0.00
7582,-15162.014952,-5756.667506,0.000000,2.057381,-3.284538,0.000000,0.00
7583,-15159.956154,-5759.951506,0.000000,2.058797,-3.284000,0.000000,0.00
7584,-15157.895940,-5763.234968,0.000000,2.060214,-3.283462,0.000000,0.00
7585,-15155.834309,-5766.517891,0.000000,2.061631,-3.282923,0.000000,0.00
7586,-15153.771262,-5769.800275,0.000000,2.063048,-3.282384,0.000000,0.00
7587,-15151.706797,-5773.082120,0.000000,2.064464,-3.281845,0.000000,0.00
7588,-15149.640916,-5776.363424,0.000000,2.065881,-3.281305,0.000000,0.00
7589,-15147.573618,-5779.644189,0.000000,2.067298,-3.280765,0.000000,0.00
7590,-15145.504904,-5782.924413,0.000000,2.068715,-3.280224,0.000000,0.00
7591,-15143.434772,-5786.204096,0.000000,2.070131,-3.279683,0.000000,0.00
7592,-15141.363224,-5789.483238,0.000000,2.071548,-3.279142,0.000000,0.00
7593,-15139.290259,-5792.761838,0.000000,2.072965,-3.278600,0.000000,0.00
7594,-15137.215878,-5796.039896,0.000000,2.074382,-3.278058,0.000000,0.00
7595,-15135.140079,-5799.317412,0.000000,2.075799,-3.277516,0.000000,0.00
7596,-15133.062864,-5802.594385,0.000000,2.077215,-3.276973,0.000000,0.00
7597,-15130.984232,-5805.870814,0.000000,2.078632,-3.276429,0.000000,0.00
7598,-15128.904183,-5809.146700,0.000000,2.080049,-3.275886,0.000000,0.00
7599,-15126.822717,-5812.422041,0.000000,2.081466,-3.275342,0.000000,0.00
7600,-15124.739834,-5815.696839,0.000000,2.082883,-3.274797,0.000000,0.00
7601,-15122.655535,-5818.971091,0.000000,2.084299,-3.274252,0.000000,0.00
7602,-15120.569818,-5822.244798,0.000000,2.085716,-3.273707,0.000000,0.00
7603,-15118.482685,-5825.517960,0.000000,2.087133,-3.273162,0.000000,0.00
7604,-15116.394135,-5828.790576,0.000000,2.088550,-3.272616,0.000000,0.00
7605,-15114.304168,-5832.062645,0.000000,2.089967,-3.272069,0.000000,0.00
7606,-15112.212785,-5835.334168,0.000000,2.091384,-3.271523,0.000000,0.00
7607,-15110.119984,-5838.605144,0.000000,2.092801,-3.270976,0.000000,0.00
7608,-15108.025766,-5841.875572,0.000000,2.094218,-3.270428,0.000000,0.00
7609,-15105.930132,-5845.145452,0.000000,2.095634,-3.269880,0.000000,0.00
7610,-15103.833081,-5848.414784,0.000000,2.097051,-3.269332,0.000000,0.00
7611,-15101.734612,-5851.683567,0.000000,2.098468,-3.268783,0.000000,0.00
7612,-15099.634727,-5854.951802,0.000000,2.099885,-3.268234,0.000000,0.00
7613,-15097.533425,-5858.219487,0.000000,2.101302,-3.267685,0.000000,0.00
7614,-15095.430706,-5861.486622,0.000000,2.102719,-3.267135,0.000000,0.00
7615,-15093.326570,-5864.753207,0.000000,2.104136,-3.266585,0.000000,0.00
7616,-15091.221017,-5868.019241,0.000000,2.105553,-3.266034,0.000000,0.00
7617,-15089.114047,-5871.284724,0.000000,2.106970,-3.265483,0.000000,0.00
7618,-15087.005661,-5874.549656,0.000000,2.108387,-3.264932,0.000000,0.00
7619,-15084.895857,-5877.814037,0.000000,2.109804,-3.264380,0.000000,0.00
7620,-15082.784636,-5881.077865,0.000000,2.111221,-3.263828,0.000000,0.00
7621,-15080.671999,-5884.341141,0.000000,2.112638,-3.263276,0.000000,0.00
7622,-15078.557944,-5887.603863,0.000000,2.114055,-3.262723,0.000000,0.00
7623,-15076.442472,-5890.866033,0.000000,2.115472,-3.262169,0.000000,0.00
7624,-15074.325584,-5894.127649,0.000000,2.116889,-3.261616,0.000000,0.00
7625,-15072.207278,-5897.388710,0.000000,2.118306,-3.261062,0.000000,0.00
7626,-15070.087555,-5900.649218,0.000000,2.119723,-3.260507,0.000000,0.00
7627,-15067.966416,-5903.909170,0.000000,2.121140,-3.259952,0.000000,0.00
7628,-15065.843859,-5907.168568,0.000000,2.122557,-3.259397,0.000000,0.00
7629,-15063.719885,-5910.427409,0.000000,2.123974,-3.258842,0.000000,0.00
7630,-15061.594494,-5913.685695,0.000000,2.125391,-3.258286,0.000000,0.00
7631,-15059.467686,-5916.943424,0.000000,2.126808,-3.257729,0.000000,0.00
7632,-15057.339462,-5920.200597,0.000000,2.128225,-3.257173,0.000000,0.00
7633,-15055.209820,-5923.457212,0.000000,2.129642,-3.256615,0.000000,0.00
7634,-15053.078761,-5926.713270,0.000000,2.131059,-3.256058,0.000000,0.00
7635,-15050.946284,-5929.968770,0.000000,2.132476,-3.255500,0.000000,0.00
7636,-15048.812391,-5933.223711,0.000000,2.133893,-3.254942,0.000000,0.00
7637,-15046.677081,-5936.478094,0.000000,2.135310,-3.254383,0.000000,0.00
7638,-15044.540354,-5939.731918,0.000000,2.136727,-3.253824,0.000000,0.00
7639,-15042.402209,-5942.985182,0.000000,2.138144,-3.253264,0.000000,0.00
7640,-15040.262648,-5946.237887,0.000000,2.139562,-3.252704,0.000000,0.00
7641,-15038.121669,-5949.490031,0.000000,2.140979,-3.252144,0.000000,0.00
7642,-15035.979273,-5952.741614,0.000000,2.142396,-3.251583,0.000000,0.00
7643,-15033.835460,-5955.992637,0.000000,2.143813,-3.251022,0.000000,0.00
7644,-15031.690230,-5959.243098,0.000000,2.145230,-3.250461,0.000000,0.00
7645,-15029.543583,-5962.492997,0.000000,2.146647,-3.249899,0.000000,0.00
7646,-15027.395518,-5965.742334,0.000000,2.148064,-3.249337,0.000000,0.00
7647,-15025.246037,-5968.991109,0.000000,2.149482,-3.248774,0.000000,0.00
7648,-15023.095138,-5972.239320,0.000000,2.150899,-3.248211,0.000000,0.00
7649,-15020.942822,-5975.486968,0.000000,2.152316,-3.247648,0.000000,0.00
7650,-15018.789089,-5978.734052,0.000000,2.153733,-3.247084,0.000000,0.00
7651,-15016.633939,-5981.980572,0.000000,2.155150,-3.246520,0.000000,0.00
7652,-15014.477372,-5985.226528,0.000000,2.156567,-3.245956,0.000000,0.00
7653,-15012.319387,-5988.471918,0.000000,2.157985,-3.245391,0.000000,0.00
7654,-15010.159985,-5991.716744,0.000000,2.159402,-3.244825,0.000000,0.00
7655,-15007.999166,-5994.961003,0.000000,2.160819,-3.244260,0.000000,0.00
7656,-15005.836930,-5998.204697,0.000000,2.162236,-3.243693,0.000000,0.00
7657,-15003.673276,-6001.447824,0.000000,2.163654,-3.243127,0.000000,0.00
7658,-15001.508205,-6004.690384,0.000000,2.165071,-3.242560,0.000000,0.00
7659,-14999.341717,-6007.932376,0.000000,2.166488,-3.241993,0.000000,0.00
7660,-14997.173812,-6011.173801,0.000000,2.167905,-3.241425,0.000000,0.00
7661,-14995.004489,-6014.414658,0.000000,2.169323,-3.240857,0.000000,0.00
7662,-14992.833749,-6017.654947,0.000000,2.170740,-3.240289,0.000000,0.00
7663,-14990.661592,-6020.894667,0.000000,2.172157,-3.239720,0.000000,0.00
7664,-14988.488018,-6024.133817,0.000000,2.173574,-3.239150,0.000000,0.00
7665,-14986.313026,-6027.372398,0.000000,2.174992,-3.238581,0.000000,0.00
7666,-14984.136617,-6030.610409,0.000000,2.176409,-3.238011,0.000000,0.00
7667,-14981.958791,-6033.847849,0.000000,2.177826,-3.237440,0.000000,0.00
7668,-14979.779547,-6037.084719,0.000000,2.179244,-3.236870,0.000000,0.00
7669,-14977.598886,-6040.321017,0.000000,2.180661,-3.236298,0.000000,0.00
7670,-14975.416808,-6043.556744,0.000000,2.182078,-3.235727,0.000000,0.00
7671,-14973.233312,-6046.791899,0.000000,2.183496,-3.235155,0.000000,0.00
7672,-14971.048399,-6050.026481,0.000000,2.184913,-3.234582,0.000000,0.00
7673,-14968.862069,-6053.260491,0.000000,2.186330,-3.234010,0.000000,0.00
7674,-14966.674321,-6056.493927,0.000000,2.187748,-3.233436,0.000000,0.00
7675,-14964.485156,-6059.726790,0.000000,2.189165,-3.232863,0.000000,0.00
7676,-14962.294574,-6062.959079,0.000000,2.190582,-3.232289,0.000000,0.00
7677,-14960.102574,-6066.190793,0.000000,2.192000,-3.231715,0.000000,0.00
7678,-14957.909157,-6069.421933,0.000000,2.193417,-3.231140,0.000000,0.00
7679,-14955.714322,-6072.652498,0.000000,2.194835,-3.230565,0.000000,0.00
7680,-14953.518070,-6075.882487,0.000000,2.196252,-3.229989,0.000000,0.00
7681,-14951.320401,-6079.111900,0.000000,2.197669,-3.229413,0.000000,0.00
7682,-14949.121314,-6082.340737,0.000000,2.199087,-3.228837,0.000000,0.00
7683,-14946.920810,-6085.568998,0.000000,2.200504,-3.228260,0.000000,0.00
7684,-14944.718888,-6088.796681,0.000000,2.201922,-3.227683,0.000000,0.00
7685,-14942.515549,-6092.023786,0.000000,2.203339,-3.227106,0.000000,0.00
7686,-14940.310792,-6095.250314,0.000000,2.204757,-3.226528,0.000000,0.00
7687,-14938.104618,-6098.476264,0.000000,2.206174,-3.225949,0.000000,0.00
7688,-14935.897026,-6101.701634,0.000000,2.207592,-3.225371,0.000000,0.00
7689,-14933.688017,-6104.926426,0.000000,2.209009,-3.224792,0.000000,0.00
7690,-14931.477591,-6108.150638,0.000000,2.210427,-3.224212,0.000000,0.00
7691,-14929.265747,-6111.374271,0.000000,2.211844,-3.223632,0.000000,0.00
7692,-14927.052485,-6114.597323,0.000000,2.213262,-3.223052,0.000000,0.00
7693,-14924.837806,-6117.819794,0.000000,2.214679,-3.222471,0.000000,0.00
7694,-14922.621710,-6121.041685,0.000000,2.216097,-3.221890,0.000000,0.00
7695,-14920.404196,-6124.262994,0.000000,2.217514,-3.221309,0.000000,0.00
7696,-14918.185264,-6127.483721,0.000000,2.218932,-3.220727,0.000000,0.00
7697,-14915.964915,-6130.703866,0.000000,2.220349,-3.220145,0.000000,0.00
7698,-14913.743148,-6133.923428,0.000000,2.221767,-3.219562,0.000000,0.00
7699,-14911.519964,-6137.142407,0.000000,2.223184,-3.218979,0.000000,0.00
7700,-14909.295362,-6140.360803,0.000000,2.224602,-3.218396,0.000000,0.00
7701,-14907.069343,-6143.578615,0.000000,2.226019,-3.217812,0.000000,0.00
7702,-14904.841906,-6146.795842,0.000000,2.227437,-3.217228,0.000000,0.00
7703,-14902.613051,-6150.012485,0.000000,2.228855,-3.216643,0.000000,0.00
7704,-14900.382779,-6153.228544,0.000000,2.230272,-3.216058,0.000000,0.00
7705,-14898.151089,-6156.444016,0.000000,2.231690,-3.215473,0.000000,0.00
7706,-14895.917982,-6159.658903,0.000000,2.233107,-3.214887,0.000000,0.00
7707,-14893.683457,-6162.873204,0.000000,2.234525,-3.214301,0.000000,0.00
7708,-14891.447515,-6166.086918,0.000000,2.235943,-3.213714,0.000000,0.00
7709,-14889.210154,-6169.300045,0.000000,2.237360,-3.213127,0.000000,0.00
7710,-14886.971376,-6172.512585,0.000000,2.238778,-3.212540,0.000000,0.00
7711,-14884.731181,-6175.724537,0.000000,2.240196,-3.211952,0.000000,0.00
7712,-14882.489568,-6178.935900,0.000000,2.241613,-3.211364,0.000000,0.00
7713,-14880.246537,-6182.146675,0.000000,2.243031,-3.210775,0.000000,0.00
7714,-14878.002088,-6185.356861,0.000000,2.244449,-3.210186,0.000000,0.00
7715,-14875.756222,-6188.566458,0.000000,2.245866,-3.209597,0.000000,0.00
7716,-14873.508938,-6191.775465,0.000000,2.247284,-3.209007,0.000000,0.00
7717,-14871.260237,-6194.983882,0.000000,2.248702,-3.208417,0.000000,0.00
7718,-14869.010117,-6198.191708,0.000000,2.250119,-3.207826,0.000000,0.00
7719,-14866.758580,-6201.398943,0.000000,2.251537,-3.207235,0.000000,0.00
7720,-14864.505626,-6204.605587,0.000000,2.252955,-3.206644,0.000000,0.00
7721,-14862.251253,-6207.811639,0.000000,2.254372,-3.206052,0.000000,0.00
7722,-14859.995463,-6211.017099,0.000000,2.255790,-3.205460,0.000000,0.00
7723,-14857.738255,-6214.221966,0.000000,2.257208,-3.204867,0.000000,0.00
7724,-14855.479629,-6217.426241,0.000000,2.258626,-3.204274,0.000000,0.00
7725,-14853.219586,-6220.629922,0.000000,2.260043,-3.203681,0.000000,0.00
7726,-14850.958125,-6223.833009,0.000000,2.261461,-3.203087,0.000000,0.00
7727,-14848.695246,-6227.035502,0.000000,2.262879,-3.202493,0.000000,0.00
7728,-14846.430949,-6230.237400,0.000000,2.264297,-3.201898,0.000000,0.00
7729,-14844.165234,-6233.438704,0.000000,2.265715,-3.201303,0.000000,0.00
7730,-14841.898102,-6236.639412,0.000000,2.267132,-3.200708,0.000000,0.00
7731,-14839.629551,-6239.839524,0.000000,2.268550,-3.200112,0.000000,0.00
7732,-14837.359583,-6243.039040,0.000000,2.269968,-3.199516,0.000000,0.00
7733,-14835.088198,-6246.237960,0.000000,2.271386,-3.198920,0.000000,0.00
7734,-14832.815394,-6249.436283,0.000000,2.272804,-3.198323,0.000000,0.00
7735,-14830.541172,-6252.634008,0.000000,2.274222,-3.197725,0.000000,0.00
7736,-14828.265533,-6255.831135,0.000000,2.275639,-3.197127,0.000000,0.00
7737,-14825.988476,-6259.027665,0.000000,2.277057,-3.196529,0.000000,0.00
7738,-14823.710000,-6262.223595,0.000000,2.278475,-3.195931,0.000000,0.00
7739,-14821.430107,-6265.418927,0.000000,2.279893,-3.195332,0.000000,0.00
7740,-14819.148797,-6268.613659,0.000000,2.281311,-3.194732,0.000000,0.00
7741,-14816.866068,-6271.807792,0.000000,2.282729,-3.194133,0.000000,0.00
7742,-14814.581921,-6275.001324,0.000000,2.284147,-3.193532,0.000000,0.00
7743,-14812.296356,-6278.194256,0.000000,2.285565,-3.192932,0.000000,0.00
7744,-14810.009374,-6281.386587,0.000000,2.286983,-3.192331,0.000000,0.00
7745,-14807.720973,-6284.578316,0.000000,2.288400,-3.191729,0.000000,0.00
7746,-14805.431155,-6287.769444,0.000000,2.289818,-3.191128,0.000000,0.00
7747,-14803.139919,-6290.959969,0.000000,2.291236,-3.190525,0.000000,0.00
7748,-14800.847264,-6294.149892,0.000000,2.292654,-3.189923,0.000000,0.00
7749,-14798.553192,-6297.339212,0.000000,2.294072,-3.189320,0.000000,0.00
7750,-14796.257702,-6300.527929,0.000000,2.295490,-3.188716,0.000000,0.00
7751,-14793.960794,-6303.716041,0.000000,2.296908,-3.188113,0.000000,0.00
7752,-14791.662467,-6306.903550,0.000000,2.298326,-3.187508,0.000000,0.00
7753,-14789.362723,-6310.090454,0.000000,2.299744,-3.186904,0.000000,0.00
7754,-14787.061561,-6313.276752,0.000000,2.301162,-3.186299,0.000000,0.00
7755,-14784.758981,-6316.462446,0.000000,2.302580,-3.185693,0.000000,0.00
7756,-14782.454983,-6319.647533,0.000000,2.303998,-3.185088,0.000000,0.00
7757,-14780.149566,-6322.832015,0.000000,2.305416,-3.184481,0.000000,0.00
7758,-14777.842732,-6326.015890,0.000000,2.306834,-3.183875,0.000000,0.00
7759,-14775.534480,-6329.199157,0.000000,2.308252,-3.183268,0.000000,0.00
7760,-14773.224809,-6332.381818,0.000000,2.309670,-3.182660,0.000000,0.00
7761,-14770.913721,-6335.563870,0.000000,2.311088,-3.182052,0.000000,0.00
7762,-14768.601215,-6338.745314,0.000000,2.312507,-3.181444,0.000000,0.00
7763,-14766.287290,-6341.926150,0.000000,2.313925,-3.180836,0.000000,0.00
7764,-14763.971947,-6345.106376,0.000000,2.315343,-3.180227,0.000000,0.00
7765,-14761.655186,-6348.285994,0.000000,2.316761,-3.179617,0.000000,0.00
7766,-14759.337008,-6351.465001,0.000000,2.318179,-3.179007,0.000000,0.00
7767,-14757.017411,-6354.643398,0.000000,2.319597,-3.178397,0.000000,0.00
7768,-14754.696395,-6357.821184,0.000000,2.321015,-3.177786,0.000000,0.00
7769,-14752.373962,-6360.998359,0.000000,2.322433,-3.177175,0.000000,0.00
7770,-14750.050111,-6364.174923,0.000000,2.323851,-3.176564,0.000000,0.00
